Source,Target,Type,Id,Label,timeset,Weight,d11,d10,d9,d8,d7,d6,d5,d4,d3,d2,d1,d0
6405774455,6405776221,Undirected,8824,,,1,,,,,,,,76.612,residential,مصطفی خمینی ۷۲,False,683848033
4417537857,5938134418,Undirected,2060,,,1,,,,,,,,108.461,secondary,بلوار باهنر,True,200911275
4417537857,4417537859,Undirected,2061,,,1,,,,30,"LINESTRING (55.9778073 30.4211667, 55.9776774 30.4211022, 55.9770878 30.4216959)",,,101.289,residential,باهنر ۴,False,1004635148
4417537857,4417537870,Undirected,2062,,,1,,,,,,,,163.226,secondary,بلوار باهنر,True,200911275
4417537859,4417537881,Undirected,2063,,,1,,,,30,,,,77.275,residential,,False,444266731
4417537859,4417537862,Undirected,2064,,,1,,,,30,,,,83.637,residential,ملاحسینی,False,444266733
4417537881,4417537882,Undirected,2087,,,1,,,,30,,,,56.866,residential,,False,444266751
4417537862,4626018087,Undirected,2068,,,1,,,,30,,,,85.706,residential,,False,444266735
4417537862,5938134418,Undirected,2069,,,1,,,,,,,,95.541,residential,باهنر ۲,False,628942403
4417537877,4417537878,Undirected,2085,,,1,,,,30,,,,141.308,residential,,False,444266747
4626018087,7298574289,Undirected,2930,,,1,,,,30,,,,97.944,residential,مصطفی خمینی ۳۶,False,444266740
4417537863,4626018087,Undirected,2070,,,1,,,,30,,,,73.47,residential,,False,444266735
4417537863,4417537866,Undirected,2071,,,1,,,,30,,,,10.514,residential,مصطفی خمینی ۳۴,False,444266737
4417537863,4417537864,Undirected,2072,,,1,,,,30,,,,71.455,residential,مصطفی خمینی ۳۴,False,444266737
4417537864,4417537877,Undirected,2073,,,1,,,,30,,,,25.998,residential,شهید عسکری,False,1002196783
4417537864,4417537879,Undirected,2074,,,1,,,,30,,,,10.428,residential,شهید عسکری,False,1002196783
4417537879,4417537880,Undirected,2086,,,1,,,,30,,,,47.242,residential,,False,444266749
4417537868,4417537879,Undirected,2076,,,1,,,,30,,,,63.949,residential,,False,444266731
4417537868,4417537881,Undirected,2077,,,1,,,,30,,,,6.949,residential,,False,444266731
4417537868,4626018087,Undirected,2078,,,1,,,,30,,,,78.444,residential,مصطفی خمینی ۳۶,False,444266740
4417537874,4417537876,Undirected,2083,,,1,,,,30,,,,70.269,residential,باهنر ۶,False,444266741
4417537898,4451035191,Undirected,2112,,,1,,,,,,,,192.603,secondary,بلوار باهنر,True,133915961
4417537898,4417537904,Undirected,2113,,,1,,,,30,,,,71.94,residential,باهنر ۳,False,444266763
4417537905,7298525942,Undirected,2120,,,1,,,,30,,,,104.467,residential,مصطفی خمینی ۴۰,False,444266766
4417537884,4417537901,Undirected,2090,,,1,,,,30,,,,92.97,residential,باهنر ۱,False,444266752
4417537884,4417537885,Undirected,2091,,,1,,,,30,,,,15.545,residential,مصطفی خمینی ۴۴,False,628942410
4417537884,7298467265,Undirected,2092,,,1,,,,30,,,,91.004,residential,مصطفی خمینی ۴۴,False,628942410
4417537901,4417537905,Undirected,2116,,,1,,,,30,,,,72.473,residential,باهنر ۱,False,444266752
4417537901,4417537902,Undirected,2117,,,1,,,,30,,,,137.615,residential,مصطفی خمینی ۴۲,False,444266765
4417537885,4417537894,Undirected,2093,,,1,,,,30,,,,53.331,residential,,False,444266754
4417537885,4417537899,Undirected,2094,,,1,,,,30,,,,124.684,residential,مصطفی خمینی ۴۴,False,628942410
4417537894,7298467264,Undirected,2108,,,1,,,,30,,,,106.915,residential,مصطفی خمینی ۴۶,False,444266760
4417537894,4417537895,Undirected,2109,,,1,,,,30,,,,139.519,residential,گلستانی,False,628944852
4417537899,4417537902,Undirected,2114,,,1,,,,30,,,,112.528,residential,باهنر ۳,False,444266763
4417537886,4417537887,Undirected,2095,,,1,,,,30,,,,119.219,residential,مصطفی خمینی ۵۲,False,444266755
4417537886,4417537890,Undirected,2096,,,1,,,,30,,,,61.367,residential,,False,628944849
4417537886,4417537888,Undirected,2097,,,1,,,,30,,,,115.106,residential,طالبی زاده,False,628944855
4417537887,4417537900,Undirected,2098,,,1,,,,60,"LINESTRING (55.9749636 30.4257041, 55.975391 30.4253771, 55.9757506 30.4251019, 55.9763492 30.4246286, 55.9768194 30.4242843, 55.977457 30.4237964)",,,319.64,secondary,بلوار مصطفی خمینی,True,200911295
4417537887,4417537908,Undirected,2099,,,1,,,,60,,,,74.154,secondary,بلوار مصطفی خمینی,True,200911295
4417537890,7298477401,Undirected,2102,,,1,,,,30,,,,106.382,residential,مصطفی خمینی ۵۰,False,444266757
4417537890,4417537892,Undirected,2103,,,1,,,,30,,,,42.022,residential,,False,628944849
4417537890,8214239170,Undirected,2104,,,1,,,,,"LINESTRING (55.9732674 30.4241646, 55.9735929 30.4243233, 55.9739072 30.424504, 55.9743986 30.4247695)",,,127.67500000000001,residential,,False,883288913
4417537888,4417537918,Undirected,2100,,,1,,,,30,,,,41.703,residential,,False,444266768
4417537888,4417537920,Undirected,2101,,,1,,,,30,,,,19.198,residential,,False,444266768
4417537908,4417537916,Undirected,2123,,,1,,,,30,,,,149.156,residential,مصطفی خمینی ۵۴,False,628944857
4417537908,4417537911,Undirected,2124,,,1,,,,60,,,,71.975,secondary,بلوار مصطفی خمینی,True,200911295
4417537920,8214239170,Undirected,2139,,,1,,,,30,,,,39.634,residential,,False,444266768
4417537892,7298477402,Undirected,2105,,,1,,,,30,,,,110.304,residential,مصطفی خمینی ۴۸,False,444266759
4417537892,4417537894,Undirected,2106,,,1,,,,30,,,,83.318,residential,,False,628944849
4417537892,4417537906,Undirected,2107,,,1,,,,,"LINESTRING (55.9735497 30.4238478, 55.974093 30.4241601, 55.9744411 30.4243466, 55.9747307 30.4245229)",,,135.893,residential,,False,883288914
4417537906,4417537922,Undirected,2121,,,1,,,,30,,,,21.274,residential,,False,444266768
4417537906,4417537924,Undirected,2122,,,1,,,,30,,,,43.867,residential,,False,444266768
4417537895,4417537924,Undirected,2110,,,1,,,,30,,,,40.909,residential,,False,444266768
4417537895,4417537899,Undirected,2111,,,1,,,,30,"LINESTRING (55.9747163 30.4231064, 55.9745303 30.4230022, 55.9741905 30.4233225)",,,69.539,residential,مصطفی خمینی ۴۴,False,"[444266768, 628942410]"
4417537924,4451035198,Undirected,2147,,,1,,,,30,,,,144.874,residential,معراج شمالی ۳۳,False,444266779
4417537904,4417537905,Undirected,2119,,,1,,,,30,,,,137.696,residential,مصطفی خمینی ۴۰,False,444266766
4417537902,4417537904,Undirected,2118,,,1,,,,30,,,,68.092,residential,باهنر ۳,False,444266763
4417537922,8214239170,Undirected,2143,,,1,,,,30,,,,23.151,residential,,False,444266768
4417537916,4417537918,Undirected,2132,,,1,,,,30,"LINESTRING (55.972646 30.4248925, 55.9724807 30.4250984, 55.9730825 30.4254134)",,,95.34700000000001,residential,نیلوفر,False,"[444266768, 628944859]"
4417537910,4417537915,Undirected,2126,,,1,,,,30,,,,6.513,residential,مصطفی خمینی ۵۶,False,444266771
4417537910,4417537914,Undirected,2127,,,1,,,,30,"LINESTRING (55.9702073 30.4244674, 55.9718888 30.425164, 55.9717386 30.4254027, 55.9726718 30.4259278)",,,315.91,residential,"['مصطفی خمینی ۵۶', 'معراج شمالی ۴۱']",False,"[444266771, 628944862]"
4417537915,4417537916,Undirected,2131,,,1,,,,30,,,,69.586,residential,۲,False,444266773
4417537914,4417547016,Undirected,2129,,,1,,,,30,,,,35.515,residential,معراج شمالی,False,444266707
4417537914,5899927270,Undirected,2130,,,1,,,,30,,,,58.014,residential,معراج شمالی,False,444266707
4417547016,5899927390,Undirected,2164,,,1,,,,30,"LINESTRING (55.9684361 30.4234439, 55.968738 30.4234139, 55.9694705 30.423795, 55.9703667 30.4241791)",,,207.128,residential,معراج شمالی ۴۴,False,"[444268552, 1002188977]"
4417537917,4417547015,Undirected,2133,,,1,,,,30,,,,31.774,residential,معراج شمالی,False,444266707
4417537917,4417547016,Undirected,2134,,,1,,,,30,,,,27.186,residential,معراج شمالی,False,444266707
4417537917,4417537918,Undirected,2135,,,1,,,,30,,,,231.463,residential,معراج شمالی ۳۹,False,444266775
4417537919,4417537925,Undirected,2136,,,1,,,,30,,,,34.367,residential,معراج شمالی,False,444266707
4417537919,4417547015,Undirected,2137,,,1,,,,30,,,,26.327,residential,معراج شمالی,False,444266707
4417537919,4417537920,Undirected,2138,,,1,,,,30,,,,242.09,residential,معراج شمالی ۳۷,False,444266776
4417537925,4417537926,Undirected,2148,,,1,,,,30,"LINESTRING (55.9687175 30.4223066, 55.9698449 30.4227713, 55.9709038 30.4232078)",,,232.353,residential,"['معراج شمالی ۴۰', 'عبداللهی ۴']",False,"[1002188979, 444266781]"
4417537921,4417547013,Undirected,2140,,,1,,,,30,,,,37.464,residential,معراج شمالی,False,444266707
4417537921,4417537925,Undirected,2141,,,1,,,,30,,,,24.652,residential,معراج شمالی,False,444266707
4417537921,4417537922,Undirected,2142,,,1,,,,30,,,,255.183,residential,معراج شمالی ۳۵,False,444266778
4417537923,4417537929,Undirected,2144,,,1,,,,30,,,,30.925,residential,معراج شمالی,False,444266707
4417537923,4417547013,Undirected,2145,,,1,,,,30,,,,31.742,residential,معراج شمالی,False,444266707
4417537923,4451035198,Undirected,2146,,,1,,,,30,,,,130.562,residential,معراج شمالی ۳۳,False,444266779
4417537929,4451035200,Undirected,2156,,,1,,,,30,,,,56.075,residential,معراج شمالی,False,444266707
4417537929,4417547023,Undirected,2157,,,1,,,,30,,,,176.437,residential,معراج شمالی ۳۶,False,444268555
4417537929,6555102390,Undirected,2158,,,1,,,,,,,,131.375,residential,معراج شمالی ۳۱,False,697987373
4451035198,6555102390,Undirected,2361,,,1,,,,30,,,,34.157,residential,,False,448048846
4417537926,4417547018,Undirected,2149,,,1,,,,30,,,,29.659,residential,شهیدان عبداللهی,False,444266782
4417537926,9249616272,Undirected,2150,,,1,,,,30,,,,29.878,residential,شهیدان عبداللهی,False,444266782
4417547018,4417547019,Undirected,2165,,,1,,,,,,,,111.681,residential,عبداللهی ۳,False,444268553
9249616272,9249616273,Undirected,10980,,,1,,,,,,,,52.762,residential,عبداللهی ۱,False,1002188982
4417547014,9249616272,Undirected,2162,,,1,,,,30,,,,25.744,residential,شهیدان عبداللهی,False,444266782
4417547014,4417547015,Undirected,2163,,,1,,,,30,"LINESTRING (55.9706314 30.4237005, 55.9695622 30.4232349, 55.9684553 30.4227528)",,,233.755,residential,"['معراج شمالی ۴۲', 'عبداللهی ۲']",False,"[1002188978, 444268551]"
4417537928,4417547020,Undirected,2153,,,1,,,,30,,,,34.944,residential,شهیدان عبداللهی,False,444266782
4417537928,4417547023,Undirected,2154,,,1,,,,30,,,,56.615,residential,عبداللهی ۸,False,1002188981
4417537928,4417547022,Undirected,2155,,,1,,,,30,"LINESTRING (55.9674105 30.4204951, 55.9684946 30.4209292, 55.9692948 30.4212495)",,,199.203,residential,"['مدرس شمالی ۱۱', 'عبدالهی ۷']",False,"[1002188971, 1002188972]"
4417547020,4417547021,Undirected,2166,,,1,,,,30,,,,106.225,residential,عبداللهی ۵,False,444268554
4417547023,9249616265,Undirected,2167,,,1,,,,30,,,,37.745,residential,خیابان نرگس,False,444268556
4417547012,4417547020,Undirected,2159,,,1,,,,30,,,,30.383,residential,شهیدان عبداللهی,False,444266782
4417547012,4417547018,Undirected,2160,,,1,,,,30,,,,34.94,residential,شهیدان عبداللهی,False,444266782
4417547012,4417547013,Undirected,2161,,,1,,,,30,"LINESTRING (55.9711827 30.4227036, 55.970144 30.4222636, 55.9690045 30.421781)",,,232.692,residential,"['معراج شمالی ۳۸', 'عبداللهی ۶']",False,"[1002188980, 444268550]"
9249616265,9249616266,Undirected,10979,,,1,,,,,"LINESTRING (55.9678563 30.4202523, 55.9688422 30.4206774, 55.9699895 30.421172)",,,228.686,residential,"['نرگس ۱', 'مدرس شمالی ۹']",False,"[1002188973, 1002188974]"
4417547028,4451035195,Undirected,2168,,,1,,,,30,,,,55.053,residential,معراج شمالی,False,444266707
4417547028,4451035189,Undirected,2169,,,1,,,,30,,,,61.248,residential,معراج شمالی,False,444266707
4417547028,4417547029,Undirected,2170,,,1,,,,30,,,,124.25,residential,معراج شمالی ۳۰,False,444268559
4417547028,4451035196,Undirected,2171,,,1,,,,30,,,,170.93,residential,معراج شمالی ۲۵,False,448048845
4451035195,7296597859,Undirected,2359,,,1,,,,30,,,,66.308,residential,معراج شمالی,False,444266707
4451035195,6759487308,Undirected,2360,,,1,,,,,"LINESTRING (55.9708898 30.4195192, 55.9718086 30.4199049, 55.9725465 30.4202372)",,,177.809,residential,"['نرگس ۶', 'معراج شمالی ۲۸']",False,"[1002188976, 444268558]"
4451035189,4451035190,Undirected,2351,,,1,,,,30,,,,152.299,residential,معراج شمالی ۲۷,False,448048841
4417547030,4417547036,Undirected,2172,,,1,,,,30,,,,33.306,residential,خیابان نرگس,False,444268556
4417547030,4417547034,Undirected,2173,,,1,,,,30,,,,27.017,residential,خیابان نرگس,False,444268556
4417547030,4451035189,Undirected,2174,,,1,,,,30,"LINESTRING (55.9720245 30.4211813, 55.9712235 30.4208474, 55.9703744 30.4204651)",,,177.155,residential,"['نرگس  ۲', 'معراج شمال ۳۲']",False,"[444268560, 1002188975]"
4417547036,6759487309,Undirected,2180,,,1,,,,30,,,,44.979,residential,خیابان نرگس,False,444268556
4417547036,7298467243,Undirected,2181,,,1,,,,30,"LINESTRING (55.9691158 30.4196108, 55.969819 30.4199024, 55.9705221 30.420194)",,,149.62900000000002,residential,"['نرگس ۵', 'مدرس شمالی ۵']",False,"[1002188969, 444268563]"
4417547034,9249616265,Undirected,2178,,,1,,,,30,"LINESTRING (55.9699895 30.421172, 55.9700988 30.4209719, 55.9702553 30.4206853)",,,59.82,residential,خیابان نرگس,False,444268556
4417547034,7298467242,Undirected,2179,,,1,,,,30,"LINESTRING (55.9684397 30.4199028, 55.9694055 30.420319, 55.9702553 30.4206853)",,,194.626,residential,"['نرگس ۳', 'مدرس شمالی ۷']",False,"[1002188970, 444268562]"
4417547032,4451035189,Undirected,2175,,,1,,,,30,,,,59.834,residential,معراج شمالی,False,444266707
4417547032,4451035200,Undirected,2176,,,1,,,,30,,,,8.956,residential,معراج شمالی,False,444266707
4417547032,9249616268,Undirected,2177,,,1,,,,30,,,,148.538,residential,معراج شمالی ۳۴,False,444268561
6759487309,6759487310,Undirected,9526,,,1,,,,,,,,47.554,residential,نرگس ۴,False,720208409
4417547038,6759487308,Undirected,2182,,,1,,,,30,,,,22.545,residential,خیابان نرگس,False,444268556
4417547038,6759487309,Undirected,2183,,,1,,,,30,,,,15.381,residential,خیابان نرگس,False,444268556
4417547038,7298467244,Undirected,2184,,,1,,,,30,"LINESTRING (55.9697186 30.4192533, 55.9702542 30.419478, 55.9707898 30.4197027)",,,114.226,residential,"['مدرس شمالی ۳', 'نرگس ۷']",False,"[1002188968, 444268564]"
4417547040,6759487306,Undirected,2185,,,1,,,,30,,,,16.89,residential,خیابان نرگس,False,444268556
4417547040,6759487308,Undirected,2186,,,1,,,,30,,,,42.29,residential,خیابان نرگس,False,444268556
4417547040,7298467245,Undirected,2187,,,1,,,,30,"LINESTRING (55.970365 30.4188937, 55.9707446 30.4190436, 55.9710774 30.419175)",,,75.132,residential,"['مدرس شمالی ۱', 'نرگس ۹']",False,"[444268565, 1002188967]"
6759487306,7298467246,Undirected,9524,,,1,,,,30,,,,55.579,residential,خیابان نرگس,False,444268556
6759487306,7296597859,Undirected,9525,,,1,,,,30,"LINESTRING (55.9728269 30.4196921, 55.9719432 30.4193398, 55.9711542 30.4190383)",,,176.10399999999998,residential,"['نرگس ۸', 'معراج شمالی ۲۶']",False,"[444268557, 720208407]"
4417555450,7298474389,Undirected,2188,,,1,,,,30,,,,40.074,tertiary,خیابان معراج شمالی,False,444266705
4417555450,6408738233,Undirected,2189,,,1,,,,30,,,,22.637,tertiary,خیابان معراج شمالی,False,444266705
4417555450,6858167366,Undirected,2190,,,1,,,,,,,,109.723,residential,معراج شمالی ۳۷,False,726768089
6408738233,7298474391,Undirected,8844,,,1,,,,30,"LINESTRING (55.9694663 30.4254927, 55.9694392 30.4255247, 55.9693597 30.4257095, 55.9692708 30.4259486)",,,54.243,tertiary,خیابان معراج شمالی,False,444266705
6858167366,6858167370,Undirected,9711,,,1,,,,,,,,124.471,residential,معراج شمالی ۳۷,False,726768089
4417555451,4417555455,Undirected,2191,,,1,,,,60,,,,67.543,secondary,بلوار مصطفی خمینی,True,200911295
4417555451,4417555452,Undirected,2192,,,1,,,,30,,,,87.439,residential,مصطفی خمینی ۶۰,False,628944873
4417555451,6405774458,Undirected,2193,,,1,,,,60,"LINESTRING (55.9715972 30.4283862, 55.9720162 30.428012, 55.9720872 30.4279515)",,,67.409,secondary,بلوار مصطفی خمینی,True,200911295
4417555452,4417555454,Undirected,2194,,,1,,,,30,,,,60.197,residential,شهید حسینی ۱,False,628944869
4417555452,6858167370,Undirected,2195,,,1,,,,,,,,17.455,residential,معراج شمالی ۳۷,False,726768089
6405774458,6405774459,Undirected,8828,,,1,,,,,,,,48.894,residential,مصطفی خمینی ۶۲,False,683848037
6405774458,6405774462,Undirected,8829,,,1,,,,60,"LINESTRING (55.9710493 30.4289099, 55.9714643 30.4285049, 55.9715972 30.4283862)",,,78.44,secondary,بلوار مصطفی خمینی,True,200911295
4417555454,4417555455,Undirected,2197,,,1,,,,30,,,,100.48,residential,مصطفی خمینی ۵۸,False,628944871
4417555454,6858167365,Undirected,2198,,,1,,,,30,,,,78.639,residential,مصطفی خمینی ۵۸,False,628944871
4417555471,4846649603,Undirected,2200,,,1,,,,60,,,,80.037,residential,بلوار شهید ابولی,True,428848255
4417555471,4846649586,Undirected,2201,,,1,,,,,,,,198.165,residential,شهید ابولی ۱۵,False,684106587
4417555471,6408738247,Undirected,2202,,,1,,,,60,,,,91.297,residential,بلوار شهید ابولی,True,428848255
